WT	<Solution 755.003 at 0x1a8cd31c3d0>
genes knocked out	BIOMASS_maintenance flux using 10% technique	time technique 1	BIOMASS_maintenance flux using total KO	time technique 2
['247_AT1']	755.003215550663	4.221582651138306	755.003215550663	4.1433634757995605
['7299_AT1']	755.003215550663	3.8252382278442383	755.003215550663	4.143193006515503
['55349_AT1']	755.003215550663	9.57984447479248	755.003215550663	4.206404209136963
['6530_AT1']	755.003215550663	4.341519117355347	755.003215550663	3.950821876525879
['246_AT1']	755.003215550663	4.0973052978515625	755.003215550663	4.222415924072266
['6531_AT1']	755.003215550663	4.336669445037842	755.003215550663	4.394192695617676
['6581_AT1']	755.003215550663	4.446778059005737	755.003215550663	3.856276512145996
['240_AT1']	755.003215550663	4.634865045547485	755.003215550663	3.224670648574829
['231_AT1']	755.003215550663	4.819108724594116	755.003215550663	9.429898262023926
['8574_AT1']	755.003215550663	4.688206434249878	755.003215550663	3.0189855098724365
['23600_AT1', '23600_AT2']	755.003215550663	3.1386983394622803	755.003215550663	3.30595326423645
['1119_AT1', '1119_AT2']	755.003215550663	3.284463882446289	755.003215550663	3.3359549045562744
['1120_AT1', '1120_AT2']	755.003215550663	3.3463451862335205	755.003215550663	3.3479223251342773
['60482_AT1']	755.003215550663	3.352846384048462	755.003215550663	3.2587084770202637
['5224_AT1', '5224_AT2']	755.0032155506631	3.3248350620269775	755.0032155506631	7.676856279373169
['115286_AT1', '115286_AT2', '115286_AT3']	755.003215550663	3.2433252334594727	755.003215550663	3.2384684085845947
['5223_AT1']	755.0032155506631	3.259288787841797	755.0032155506631	3.219025135040283
['6584_AT1']	755.003215550663	3.4989497661590576	755.003215550663	4.206766366958618
['6582_AT1', '6582_AT2']	755.0032155506631	4.8853919506073	755.0032155506631	4.632052183151245
['669_AT1', '669_AT2']	755.0032155506631	4.278316974639893	755.0032155506631	4.292941570281982
['6820_AT1', '6820_AT2']	755.003215550663	3.7750582695007324	755.003215550663	4.277148485183716
['4597_AT1']	755.003215550663	9.26375412940979	755.003215550663	3.7648024559020996
['51071_AT1']	733.2662264981157	4.631373882293701	733.2662264981157	3.9601995944976807
['10948_AT1']	755.003215550663	3.8203842639923096	755.003215550663	4.317809581756592
['19_AT1']	755.003215550663	4.528151035308838	755.003215550663	4.399568796157837
['272_AT1']	733.2662264981157	3.9622843265533447	733.2662264981157	4.040194034576416
['271_AT1', '271_AT2', '271_AT3']	733.2662264981157	4.261729955673218	733.2662264981157	3.8785672187805176
['1806_AT1']	755.003215550663	4.11189866065979	755.003215550663	8.740129470825195
['270_AT1']	733.2662264981157	3.0619382858276367	733.2662264981157	4.094835996627808
['7083_AT1']	755.003215550663	4.286410093307495	755.003215550663	4.472756862640381
['290_AT1']	755.003215550663	4.258496284484863	755.003215550663	3.8145737648010254
['1118_AT1']	755.003215550663	3.8123998641967773	755.003215550663	4.3778181076049805
['7084_AT1']	755.003215550663	3.634737968444824	755.003215550663	3.0509700775146484
['54682_AT1']	755.003215550663	3.7647674083709717	755.003215550663	8.01276445388794
['27159_AT1', '27159_AT2']	755.003215550663	3.5303256511688232	755.003215550663	3.3322365283966064
['3704_AT1', '3704_AT2']	755.003215550663	3.6679298877716064	755.003215550663	2.7382802963256836
['279_AT1']	755.003215550663	3.117227792739868	755.003215550663	3.1834213733673096
['277_AT1']	755.003215550663	3.241833209991455	755.003215550663	3.101609468460083
['1854_AT1']	755.003215550663	3.1164674758911133	755.003215550663	3.1936516761779785
['10682_AT1']	755.003215550663	3.108872890472412	755.003215550663	7.42055869102478
['9058_AT1']	755.003215550663	3.221999406814575	755.003215550663	3.133495807647705
['278_AT1']	755.003215550663	3.140904426574707	755.003215550663	3.147458553314209
['1892_AT1']	755.0032155506631	3.281153440475464	755.0032155506631	3.2426035404205322
['549_AT1']	755.003215550663	3.258718490600586	755.003215550663	3.0835671424865723
['11136_AT1']	755.003215550663	3.173642635345459	755.003215550663	3.2152976989746094
['276_AT1', '276_AT2']	755.003215550663	4.259148120880127	755.003215550663	3.3519630432128906
['6519_AT1']	755.003215550663	7.900133848190308	755.003215550663	3.9581682682037354
['1962_AT1']	755.003215550663	3.231934070587158	755.003215550663	4.314350605010986
['280_AT1']	755.003215550663	3.3753106594085693	755.003215550663	3.614927053451538
['6576_AT1']	747.7744613592205	3.487394332885742	747.7744613592205	4.186180591583252
['1891_AT1']	755.003215550663	3.1471455097198486	755.003215550663	3.8768081665039062
['1160_AT1']	755.003215550663	3.6059112548828125	755.003215550663	3.7418644428253174
['11001_AT1']	755.003215550663	7.614196538925171	755.003215550663	3.6254310607910156
['1159_AT1']	755.003215550663	3.828514575958252	755.003215550663	2.8535702228546143
['548596_AT1']	755.003215550663	3.1267013549804688	755.003215550663	3.212217092514038
['1152_AT1']	755.003215550663	3.2932491302490234	755.003215550663	3.213916540145874
['1158_AT1']	755.003215550663	3.1222293376922607	755.003215550663	3.1111767292022705
['5172_AT1']	755.003215550663	3.1074156761169434	755.003215550663	3.15950870513916
['10998_AT1']	755.003215550663	3.3177459239959717	755.003215550663	7.511988401412964
['113451_AT1']	755.003215550663	3.2043631076812744	755.003215550663	3.3931522369384766
['53919_AT1']	755.003215550663	3.1975080966949463	755.003215550663	3.1578869819641113
['9057_AT1']	755.003215550663	3.215792655944824	755.003215550663	3.21403169631958
['384_AT1']	755.003215550663	3.180075168609619	755.003215550663	3.2052981853485107
['65010_AT1', '65010_AT2', '65010_AT3']	755.003215550663	3.1300501823425293	755.003215550663	3.1596760749816895
['28231_AT1']	755.0032155506631	4.208461761474609	755.0032155506631	8.021081686019897
['54675_AT1']	755.003215550663	3.522416591644287	755.003215550663	3.9748029708862305
['10257_AT1']	755.003215550663	3.979694366455078	755.003215550663	3.755343198776245
['10559_AT1']	755.003215550663	3.3491196632385254	755.003215550663	3.8177149295806885
['28232_AT1']	755.0032155506631	4.223428010940552	755.0032155506631	4.817862272262573
['55907_AT1']	755.003215550663	3.3908660411834717	755.003215550663	4.355912685394287
['2108_AT1']	755.0032155506631	3.4419403076171875	755.0032155506631	3.9264283180236816
['8034_AT1']	755.003215550663	7.934489727020264	755.003215550663	3.9964568614959717
['445_AT1', '445_AT2']	755.003215550663	3.5519447326660156	755.003215550663	3.9959187507629395
['2109_AT1', '2109_AT2']	755.0032155506631	3.637892007827759	755.0032155506631	3.613088846206665
['83884_AT1']	755.003215550663	3.9116644859313965	755.003215550663	3.713780164718628
['10166_AT1']	755.003215550663	3.608438014984131	755.003215550663	3.557907819747925
['8824_AT1']	755.003215550663	3.6622276306152344	755.003215550663	3.399472951889038
['410_AT1']	755.003215550663	7.842880725860596	755.003215550663	4.186051368713379
['2110_AT1']	755.0032155506631	3.1119539737701416	755.0032155506631	4.2559099197387695
['51805_AT1']	755.003215550663	3.429447650909424	755.003215550663	4.26253604888916
['55500_AT1']	755.003215550663	3.1103813648223877	755.003215550663	4.214475393295288
['55224_AT1']	755.003215550663	3.214348316192627	755.003215550663	4.300002813339233
['427_AT1', '427_AT2']	752.593630820182	3.5477190017700195	752.593630820182	3.775923252105713
['51004_AT1', '51004_AT2']	755.003215550663	4.201353073120117	755.003215550663	7.324471473693848
['51086_AT1']	755.003215550663	3.4391748905181885	755.003215550663	3.4375598430633545
['8790_AT1']	755.003215550663	3.4701757431030273	755.003215550663	3.3923003673553467
['10229_AT1']	755.003215550663	3.3868014812469482	755.003215550663	3.5543084144592285
['2181_AT1', '2181_AT2']	755.003215550663	3.4424901008605957	755.003215550663	3.3252758979797363
['9245_AT1']	755.003215550663	4.317498445510864	755.003215550663	3.9942407608032227
['2650_AT1']	755.003215550663	4.279036521911621	755.003215550663	4.399961471557617
['51301_AT1']	755.003215550663	9.38991379737854	755.003215550663	3.681485414505005
['2182_AT1', '2182_AT2']	755.003215550663	4.106795310974121	755.003215550663	3.6610870361328125
['9963_AT1', '9963_AT2']	755.003215550663	3.7870006561279297	755.003215550663	4.727778911590576
['9962_AT1', '9962_AT2']	755.003215550663	4.047835350036621	755.003215550663	3.6214256286621094
['2180_AT1']	755.003215550663	3.7468504905700684	755.003215550663	3.978943347930908
['192134_AT1']	755.003215550663	3.6996259689331055	755.003215550663	3.9943153858184814
['386757_AT1']	755.003215550663	8.187390565872192	755.003215550663	3.7732913494110107
['80150_AT1']	755.003215550663	4.032608270645142	755.003215550663	4.019999027252197
['51703_AT1']	755.003215550663	3.366380214691162	755.003215550663	4.146343231201172
['81616_AT1']	755.003215550663	3.4260268211364746	755.003215550663	4.255702018737793
['23305_AT1']	755.003215550663	4.864768028259277	755.003215550663	3.3961665630340576
['440_AT1', '440_AT2', '440_AT3']	755.003215550663	4.0215744972229	755.003215550663	3.2509841918945312
['6535_AT1']	755.003215550663	7.854726552963257	755.003215550663	3.383596420288086
['1384_AT1', '1384_AT2', '1384_AT3']	755.0032155506632	3.450791358947754	755.0032155506632	3.590616226196289
['116285_AT1']	755.003215550663	3.3846635818481445	755.003215550663	3.3574182987213135
['6583_AT1']	755.003215550663	3.429809093475342	755.003215550663	3.418252944946289
['5167_AT1']	755.003215550663	4.494527578353882	755.003215550663	3.511914014816284
['790_AT1']	755.003215550663	3.750220537185669	755.003215550663	4.377302646636963
['5169_AT1']	755.003215550663	3.7344274520874023	755.003215550663	8.119479894638062
['54898_AT1']	755.003215550663	4.366766691207886	755.003215550663	3.50406551361084
['6511_AT1']	755.003215550663	4.390540599822998	755.003215550663	3.8471927642822266
['1431_AT1', '1431_AT2']	755.003215550663	3.522158622741699	755.003215550663	4.5238776206970215
['6785_AT1']	755.003215550663	3.1133487224578857	755.003215550663	4.507082223892212
['6505_AT1']	755.003215550663	2.9897243976593018	755.003215550663	4.548590898513794
['54677_AT1']	755.003215550663	3.7606496810913086	755.003215550663	3.6576850414276123
['60481_AT1']	755.003215550663	8.104992866516113	755.003215550663	4.204684734344482
['6507_AT1']	755.003215550663	3.5013325214385986	755.003215550663	3.921440362930298
['79071_AT1']	755.003215550663	3.7239413261413574	755.003215550663	4.109481334686279
['1579_AT1']	755.003215550663	3.8457436561584473	755.003215550663	3.980869770050049
['6512_AT1']	755.003215550663	3.6762850284576416	755.003215550663	4.052776575088501
['2194_AT1']	755.003215550663	3.7337892055511475	755.003215550663	4.094033718109131
['6506_AT1']	755.003215550663	8.149233102798462	755.003215550663	4.946122884750366
['376497_AT1', '376497_AT2']	755.003215550663	4.254443883895874	755.003215550663	3.608370780944824
['50617_AT1', '50617_AT2', '50617_AT3']	755.003215550663	4.13396692276001	755.003215550663	3.7616324424743652
['10999_AT1']	755.003215550663	4.1577980518341064	755.003215550663	3.570387840270996
['525_AT1']	755.003215550663	4.147779941558838	755.003215550663	3.3752541542053223
['11000_AT1']	755.003215550663	4.849781513214111	755.003215550663	4.109123229980469
['230_AT1']	752.5082982852593	8.083299160003662	752.5082982852593	3.6530942916870117
['127124_AT1', '127124_AT2']	755.003215550663	4.8939385414123535	755.003215550663	4.259323358535767
['527_AT1']	755.003215550663	4.592894792556763	755.003215550663	3.853732109069824
['8140_AT1']	755.003215550663	3.765270233154297	755.003215550663	4.679003715515137
['229_AT1']	752.5082982852593	3.511174201965332	752.5082982852593	4.655016899108887
['23545_AT1']	755.003215550663	3.0832886695861816	755.003215550663	3.533297061920166
['226_AT1', '226_AT2', '226_AT3']	752.5082982852593	3.4138565063476562	752.5082982852593	7.811426401138306
['534_AT1', '534_AT2']	755.003215550663	3.419755697250366	755.003215550663	3.4797134399414062
['5207_AT1']	755.003215550663	3.3757636547088623	755.003215550663	3.4586799144744873
['526_AT1']	755.003215550663	3.336344003677368	755.003215550663	3.467977523803711
['23428_AT1', '23428_AT2']	755.003215550663	3.5004403591156006	755.003215550663	3.4202146530151367
['5208_AT1']	755.003215550663	3.3257744312286377	755.003215550663	3.336113452911377
['1036_AT1']	755.003215550663	3.3728811740875244	755.003215550663	7.664372682571411
['245973_AT1']	755.003215550663	3.4274163246154785	755.003215550663	3.411726713180542
['5210_AT1']	755.003215550663	3.4419376850128174	755.003215550663	4.851646184921265
['8789_AT1']	755.003215550663	4.516767263412476	755.003215550663	3.4473164081573486
['5209_AT1']	755.003215550663	4.409085035324097	755.003215550663	4.135508060455322
['124935_AT1']	755.003215550663	4.258514404296875	755.003215550663	3.544055938720703
['2203_AT1']	755.003215550663	4.351135492324829	755.003215550663	3.934431552886963
['2235_AT1', '2235_AT2']	755.003215550663	8.370277881622314	755.003215550663	4.414752960205078
['23657_AT1']	755.003215550663	3.650916576385498	755.003215550663	6.171837091445923
['57379_AT1']	755.003215550663	5.123985767364502	755.003215550663	4.230353355407715
['10840_AT1']	755.003215550663	3.1873247623443604	755.003215550663	3.932023286819458
['26301_AT1']	755.003215550663	3.920945405960083	755.003215550663	3.3345096111297607
['79901_AT1']	755.003215550663	3.411633014678955	755.003215550663	3.488499164581299
['978_AT1']	755.003215550663	7.885638952255249	755.003215550663	3.5397226810455322
['197258_AT1']	755.003215550663	3.460798740386963	755.003215550663	3.5678975582122803
['7371_AT1']	722.9887603444326	3.619290351867676	722.9887603444326	3.4633970260620117
['83549_AT1']	722.9887603444326	3.7403151988983154	722.9887603444326	3.5527899265289307
['125061_AT1']	755.003215550663	3.51918625831604	755.003215550663	3.3762693405151367
['4329_AT1']	755.003215550663	3.4164438247680664	755.003215550663	3.367384910583496
['51727_AT1']	730.125806589891	3.668826103210449	730.125806589891	8.167019844055176
['1719_AT1']	755.003215550663	3.5341384410858154	755.003215550663	3.512338638305664
['129607_AT1']	755.003215550663	3.483283281326294	755.003215550663	3.4541995525360107
['7915_AT1', '7915_AT2']	755.003215550663	3.570100784301758	755.003215550663	3.553605079650879
['2356_AT1']	755.003215550663	3.5898191928863525	755.003215550663	3.716195821762085
['2731_AT1']	755.003215550663	3.5466644763946533	755.003215550663	3.3701746463775635
['29988_AT1']	755.003215550663	3.490971565246582	755.003215550663	7.856159448623657
['275_AT1']	755.003215550663	3.637023687362671	755.003215550663	3.541729688644409
['2653_AT1']	755.003215550663	3.5313351154327393	755.003215550663	3.5050673484802246
['1609_AT1']	755.003215550663	3.4833438396453857	755.003215550663	3.4764609336853027
['155184_AT1']	755.003215550663	3.698847532272339	755.003215550663	3.3532497882843018
['2651_AT1']	755.003215550663	3.5584354400634766	755.003215550663	3.5808663368225098
['6514_AT1']	755.003215550663	3.4887773990631104	755.003215550663	4.182304382324219
['6518_AT1']	755.003215550663	9.760101795196533	755.003215550663	5.119615077972412
['66035_AT1']	755.003215550663	4.685314893722534	755.003215550663	4.458774089813232
['55343_AT1']	755.003215550663	4.735002040863037	755.003215550663	5.806177139282227
['7264_AT1']	755.003215550663	6.845577001571655	755.003215550663	5.358966588973999
['8525_AT1', '8525_AT2', '8525_AT3']	755.003215550663	5.093431711196899	755.003215550663	4.844955921173096
['160428_AT1']	755.003215550663	5.249342918395996	755.003215550663	5.2376039028167725
['8836_AT1']	755.003215550663	4.001800298690796	755.003215550663	8.740595579147339
['4522_AT1']	755.003215550663	4.124993801116943	755.003215550663	3.9771993160247803
['25902_AT1']	755.003215550663	3.6607773303985596	755.003215550663	4.3701441287994385
['1608_AT1']	755.003215550663	3.761698007583618	755.003215550663	4.126773118972778
['79017_AT1']	755.003215550663	3.987457752227783	755.003215550663	3.8247432708740234
['2519_AT1']	755.003215550663	4.140114068984985	755.003215550663	3.435765504837036
['2997_AT1']	755.003215550663	3.9274678230285645	755.003215550663	8.25705885887146
['2517_AT1']	755.003215550663	3.938971996307373	755.003215550663	4.648873329162598
['9162_AT1']	755.003215550663	3.1012418270111084	755.003215550663	3.287954568862915
['2184_AT1']	755.003215550663	3.3841021060943604	755.003215550663	3.5282673835754395
['8908_AT1']	755.003215550663	3.5389974117279053	755.003215550663	3.4272117614746094
['2271_AT1']	755.0032155506632	3.6630868911743164	755.0032155506632	3.528722047805786
['2992_AT1']	755.003215550663	3.346675157546997	755.003215550663	7.723540782928467
['160851_AT1', '160851_AT2']	755.003215550663	3.4950454235076904	755.003215550663	3.501455545425415
['2523_AT1']	755.003215550663	3.48396635055542	755.003215550663	3.396644353866577
['8526_AT1']	755.003215550663	3.5691561698913574	755.003215550663	3.6273353099823
['2998_AT1']	755.003215550663	3.6782708168029785	755.003215550663	3.6074697971343994
['2525_AT1']	755.003215550663	3.4550139904022217	755.003215550663	3.4599123001098633
['2687_AT1']	755.003215550663	3.5776023864746094	755.003215550663	3.4538280963897705
['6470_AT1', '6470_AT2']	755.003215550663	8.011852979660034	755.003215550663	3.6118407249450684
['8527_AT1', '8527_AT2']	755.003215550663	3.562809705734253	755.003215550663	3.5887207984924316
['1606_AT1']	755.003215550663	3.5337414741516113	755.003215550663	3.5256619453430176
['6472_AT1']	755.003215550663	3.666872024536133	755.003215550663	3.7226293087005615
['10690_AT1']	755.003215550663	3.73103928565979	755.003215550663	3.5579993724823
['9334_AT1']	755.003215550663	3.7674872875213623	755.003215550663	4.062634468078613
['8704_AT1', '8704_AT2']	755.003215550663	5.125184774398804	755.003215550663	8.274765729904175
['2717_AT1']	755.003215550663	3.35884165763855	755.003215550663	3.6536672115325928
['8703_AT1']	755.003215550663	3.559246301651001	755.003215550663	3.627591848373413
['2632_AT1']	755.003215550663	3.6226985454559326	755.003215550663	3.721634864807129
['2683_AT1']	755.003215550663	3.7234597206115723	755.003215550663	3.6747519969940186
['2820_AT1']	755.003215550663	3.5296876430511475	755.003215550663	3.726381540298462
['5832_AT1']	755.003215550663	3.497978448867798	755.003215550663	7.927846670150757
['2990_AT1']	755.003215550663	3.688307046890259	755.003215550663	3.609607219696045
['9563_AT1']	755.0032155506628	3.7611451148986816	755.0032155506628	3.7957775592803955
['8372_AT1']	755.003215550663	3.6444714069366455	755.003215550663	3.675387144088745
['3290_AT1', '3290_AT2']	755.0032155506631	3.5612661838531494	755.0032155506631	3.5471322536468506
['2539_AT1']	744.620863715718	3.9551143646240234	744.620863715718	3.673332929611206
['3291_AT1']	755.0032155506624	3.6479361057281494	755.0032155506624	8.38288426399231
['3292_AT1']	755.003215550663	3.757451295852661	755.003215550663	3.6843478679656982
['26035_AT1']	755.003215550663	3.650977611541748	755.003215550663	3.656492233276367
['2542_AT1']	755.003215550663	3.935284376144409	755.003215550663	3.9052412509918213
['54480_AT1']	755.003215550663	3.6531403064727783	755.003215550663	3.7235469818115234
['2132_AT1', '2132_AT2']	755.003215550663	3.5817527770996094	755.003215550663	3.5452277660369873
['7923_AT1']	755.003215550663	3.601616144180298	755.003215550663	3.6233761310577393
['3294_AT1']	755.003215550663	8.137283563613892	755.003215550663	3.745840311050415
['2593_AT1', '2593_AT2']	755.003215550663	3.7607226371765137	755.003215550663	3.722083806991577
['2131_AT1']	755.003215550663	3.7049572467803955	755.003215550663	3.6396665573120117
['51478_AT1']	755.003215550663	3.9623591899871826	755.003215550663	3.885655641555786
['9514_AT1']	755.003215550663	3.789116144180298	755.003215550663	3.5796523094177246
['3283_AT1']	755.003215550663	3.6709585189819336	755.003215550663	3.5402047634124756
['2720_AT1']	755.003215550663	8.064613103866577	755.003215550663	3.7280867099761963
['3284_AT1']	755.003215550663	3.708355188369751	755.003215550663	3.7640552520751953
['4758_AT1']	755.003215550663	3.6775853633880615	755.003215550663	3.8521926403045654
['27087_AT1', '27087_AT2']	755.003215550663	3.7659778594970703	755.003215550663	3.9733009338378906
['80270_AT1']	755.003215550663	3.895740270614624	755.003215550663	3.6174514293670654
['57026_AT1']	755.003215550663	3.52799391746521	755.003215550663	3.768921375274658
['5476_AT1']	755.003215550663	3.7396764755249023	755.003215550663	9.64873194694519
['135152_AT1']	755.003215550663	4.969353914260864	755.003215550663	3.429888963699341
['2588_AT1']	755.003215550663	3.5760254859924316	755.003215550663	4.125443458557129
['26229_AT1']	755.003215550663	6.16028356552124	755.003215550663	5.034978628158569
['2581_AT1']	752.861362456902	4.47366738319397	752.861362456902	4.762430667877197
['4669_AT1']	755.003215550663	4.868420124053955	755.003215550663	4.058252811431885
['3421_AT1', '3421_AT2']	755.003215550663	3.826495409011841	755.003215550663	9.389997005462646
['2583_AT1']	755.003215550663	4.320909738540649	755.003215550663	3.5409395694732666
['55454_AT1']	755.003215550663	3.7977094650268555	755.003215550663	3.774435520172119
['3340_AT1']	755.003215550663	3.759066104888916	755.003215550663	3.7956864833831787
['8509_AT1']	755.003215550663	3.9772489070892334	755.003215550663	3.8688948154449463
['9348_AT1']	755.003215550663	3.869623899459839	755.003215550663	3.6826837062835693
['55790_AT1']	755.003215550663	3.6585068702697754	755.003215550663	3.686917543411255
['64579_AT1']	755.003215550663	8.349705934524536	755.003215550663	3.8486809730529785
['3419_AT1']	755.003215550663	3.8012571334838867	755.003215550663	3.8821864128112793
['3420_AT1', '3420_AT2', '3420_AT3']	755.003215550663	4.034186124801636	755.003215550663	3.9934825897216797
['79586_AT1']	755.003215550663	3.7888600826263428	755.003215550663	3.973719358444214
['3417_AT1']	755.003215550663	4.053510665893555	755.003215550663	3.734095811843872
['2137_AT1']	755.003215550663	3.800924301147461	755.003215550663	3.865427017211914
['3418_AT1']	755.0032155506631	8.389890193939209	755.0032155506631	4.03532600402832
['22856_AT1']	755.003215550663	3.8526206016540527	755.003215550663	3.8880324363708496
['337876_AT1']	755.003215550663	3.8735291957855225	755.003215550663	4.085249662399292
['2135_AT1']	755.003215550663	3.9792895317077637	755.003215550663	4.072275400161743
['2134_AT1']	755.003215550663	3.638291120529175	755.003215550663	3.807793617248535
['55568_AT1', '55568_AT2']	755.003215550663	3.899078130722046	755.003215550663	3.7506511211395264
['56606_AT1', '56606_AT2']	755.003215550663	3.927288293838501	755.003215550663	8.398512601852417
['7173_AT1', '7173_AT2', '7173_AT3', '7173_AT4', '7173_AT5']	755.0032155506632	3.958221673965454	755.0032155506632	3.9218063354492188
['2590_AT1']	755.003215550663	3.8976778984069824	755.003215550663	3.831193208694458
['154091_AT1']	755.003215550663	3.9647960662841797	755.003215550663	3.878645181655884
['3425_AT1']	755.003215550663	4.0793397426605225	755.003215550663	3.8275628089904785
['2591_AT1']	755.003215550663	3.881629705429077	755.003215550663	3.757330894470215
['144195_AT1']	755.003215550663	3.7945339679718018	755.003215550663	3.728579521179199
['11182_AT1']	755.003215550663	8.388255596160889	755.003215550663	3.9062013626098633
['114805_AT1']	755.003215550663	3.9210045337677	755.003215550663	4.274578809738159
['6523_AT1']	755.003215550663	3.9548590183258057	755.003215550663	3.9588804244995117
['587_AT1']	755.003215550663	4.216907501220703	755.003215550663	4.346144676208496
['8693_AT1']	755.003215550663	4.289412975311279	755.003215550663	3.8759100437164307
['63917_AT1']	755.003215550663	3.900834798812866	755.003215550663	3.992885112762451
['50614_AT1']	755.003215550663	9.692399501800537	755.003215550663	4.172521114349365
['8501_AT1']	755.003215550663	4.174566030502319	755.003215550663	4.906657934188843
['2589_AT1']	755.003215550663	3.9055287837982178	755.003215550663	4.04870343208313
['51809_AT1']	755.003215550663	4.1103904247283936	755.003215550663	4.508764982223511
['55586_AT1']	755.003215550663	4.096746921539307	755.003215550663	4.0061562061309814
['114134_AT1']	755.0032155506633	3.954389810562134	755.0032155506633	3.9957382678985596
['117248_AT1']	755.003215550663	8.783363580703735	755.003215550663	3.9885051250457764
['11227_AT1']	755.003215550663	4.014615058898926	755.003215550663	3.9759652614593506
['6526_AT1']	755.003215550663	4.014695644378662	755.003215550663	3.988032341003418
['11226_AT1']	755.003215550663	4.034453630447388	755.003215550663	4.724973201751709
['79695_AT1']	755.003215550663	3.814995050430298	755.003215550663	3.8231382369995117
['79623_AT1']	755.003215550663	3.817614793777466	755.003215550663	4.533396005630493
['178_AT1', '178_AT2', '178_AT3', '178_AT4', '178_AT5', '178_AT6']	755.003215550663	4.334451913833618	755.003215550663	9.619572639465332
['3422_AT1']	755.003215550663	4.544878721237183	755.003215550663	4.000632047653198
['91734_AT1']	755.003215550663	4.018637418746948	755.003215550663	3.942507266998291
['26290_AT1']	755.003215550663	4.019209384918213	755.003215550663	3.930514097213745
['81031_AT1']	755.003215550663	4.2353575229644775	755.003215550663	4.296199560165405
['126792_AT1']	755.003215550663	3.6939072608947754	755.003215550663	3.940516233444214
['5837_AT1']	692.4671199178712	4.074598073959351	692.4671199178712	3.99806547164917
['5836_AT1']	692.4671199178712	8.637507200241089	692.4671199178712	4.062843561172485
['5834_AT1']	692.4671199178712	4.080354452133179	692.4671199178712	4.00499701499939
['160728_AT1']	755.003215550663	4.030693769454956	755.003215550663	4.066431283950806
['8801_AT1']	714.8434700426492	4.321883201599121	714.8434700426492	4.3727946281433105
['11285_AT1']	755.003215550663	3.995159149169922	755.003215550663	3.967978000640869
['8802_AT1']	674.472253765175	4.131520748138428	674.472253765175	4.100956678390503
['2729_AT1']	755.003215550663	8.466628313064575	755.003215550663	4.086026906967163
['8972_AT1']	755.003215550663	4.096096754074097	755.003215550663	4.055055379867554
['2618_AT1', '2618_AT2']	755.003215550663	4.013383388519287	755.003215550663	4.05339789390564
['2730_AT1']	755.003215550663	4.223046064376831	755.003215550663	4.321307420730591
['8803_AT1']	714.8434700426491	4.065205812454224	714.8434700426491	4.085192680358887
['10723_AT1']	755.003215550663	3.9663901329040527	755.003215550663	4.020899772644043
['9990_AT1']	755.003215550663	8.440767526626587	755.003215550663	4.119128465652466
['2746_AT1']	755.003215550663	4.217976093292236	755.003215550663	4.0889928340911865
['175_AT1']	755.003215550663	4.165380001068115	755.003215550663	4.508119344711304
['2629_AT1', '2629_AT2', '2629_AT3', '2629_AT4', '2629_AT5']	755.003215550663	4.379651308059692	755.003215550663	4.3473060131073
['6560_AT1']	755.003215550663	3.986022710800171	755.003215550663	4.122111797332764
['2747_AT1']	755.003215550663	3.9690370559692383	755.003215550663	4.137672424316406
['5019_AT1']	755.003215550663	3.9587814807891846	755.003215550663	8.677298545837402
['10841_AT1', '10841_AT2']	755.003215550663	4.203395128250122	755.003215550663	4.118282318115234
['57468_AT1']	755.003215550663	4.088983535766602	755.003215550663	4.1572465896606445
['3795_AT1', '3795_AT2']	755.003215550663	4.210156679153442	755.003215550663	4.214370250701904
['1629_AT1']	755.003215550663	4.458603858947754	755.003215550663	4.384355783462524
['84679_AT1']	755.003215550663	4.0055153369903564	755.003215550663	4.029305934906006
['23315_AT1']	755.003215550663	4.1002702713012695	755.003215550663	8.487385988235474
['594_AT1', '594_AT2']	755.003215550663	4.127890110015869	755.003215550663	4.42009711265564
['2744_AT1']	755.003215550663	4.128887176513672	755.003215550663	4.147620916366577
['27165_AT1', '27165_AT2']	755.003215550663	4.14794921875	755.003215550663	4.473291873931885
['8564_AT1']	755.003215550663	4.30992865562439	755.003215550663	4.071776866912842
['3938_AT1']	755.003215550663	4.703639030456543	755.003215550663	6.050933122634888
['593_AT1']	755.003215550663	4.167072772979736	755.003215550663	4.723135471343994
['26873_AT1']	755.003215550663	8.948502540588379	755.003215550663	3.949690103530884
['79751_AT1']	755.003215550663	4.212857246398926	755.003215550663	4.2495245933532715
['83733_AT1']	755.003215550663	4.158268213272095	755.003215550663	4.14220404624939
['4942_AT1']	755.003215550663	4.284902095794678	755.003215550663	4.414976119995117
['2639_AT1', '2639_AT2']	755.003215550663	4.224301338195801	755.003215550663	4.103063106536865
['53_AT1']	755.003215550663	3.9000003337860107	755.003215550663	3.8901195526123047
['3931_AT1']	755.003215550663	8.531259298324585	755.003215550663	4.193442106246948
['7372_AT1']	755.003215550663	4.205900192260742	755.003215550663	4.217095613479614
['57084_AT1']	755.003215550663	4.197319746017456	755.003215550663	4.183629751205444
['1811_AT1']	755.0032155506632	4.204816579818726	755.0032155506632	4.556042671203613
['246213_AT1']	755.003215550663	4.072673082351685	755.003215550663	4.205039739608765
['57030_AT1']	755.003215550663	4.2351179122924805	755.003215550663	4.001328945159912
['387775_AT1']	755.0032155506631	4.148851156234741	755.0032155506631	8.896231889724731
